"Plot Title: Temp_W5"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20218136, SEN S/N: 20218136)","RH, % (LGR S/N: 20218136, SEN S/N: 20218136)","Button Down (LGR S/N: 20218136)","Stopped (LGR S/N: 20218136)","Started (LGR S/N: 20218136)","Button Up (LGR S/N: 20218136)","End Of File (LGR S/N: 20218136)"
1,09/12/17 03:26:43 PM,23.814,60.375,,,,,
2,09/12/17 03:27:02 PM,,,Logged,,,,
3,09/12/17 03:27:05 PM,,,,Logged,,,
4,09/12/17 03:38:09 PM,,,,,Logged,,
5,09/12/17 03:38:10 PM,,,,,,Logged,
6,09/12/17 03:38:43 PM,24.852,57.867,,,,,
7,09/12/17 03:39:43 PM,24.973,57.164,,,,,
8,09/12/17 03:40:43 PM,25.021,57.359,,,,,
9,09/12/17 03:41:43 PM,24.876,55.873,,,,,
10,09/12/17 03:42:43 PM,24.755,55.664,,,,,
11,09/12/17 03:43:43 PM,24.610,55.688,,,,,
12,09/12/17 03:44:43 PM,24.489,55.652,,,,,
13,09/12/17 03:45:43 PM,24.392,56.345,,,,,
14,09/12/17 03:46:43 PM,24.320,56.863,,,,,
15,09/12/17 03:47:43 PM,24.272,57.291,,,,,
16,09/12/17 03:48:43 PM,24.199,57.631,,,,,
17,09/12/17 03:49:43 PM,24.127,58.025,,,,,
18,09/12/17 03:50:43 PM,24.103,58.261,,,,,
19,09/12/17 03:51:43 PM,24.055,58.539,,,,,
20,09/12/17 03:52:43 PM,24.031,58.783,,,,,
21,09/12/17 03:53:43 PM,23.982,59.021,,,,,
22,09/12/17 03:54:43 PM,23.958,59.390,,,,,
23,09/12/17 03:55:43 PM,23.958,59.207,,,,,
24,09/12/17 03:56:43 PM,23.958,59.273,,,,,
25,09/12/17 03:57:43 PM,23.934,59.479,,,,,
26,09/12/17 03:58:43 PM,23.934,59.666,,,,,
27,09/12/17 03:59:43 PM,23.910,59.860,,,,,
28,09/12/17 04:00:43 PM,23.886,60.075,,,,,
29,09/12/17 04:01:43 PM,23.862,60.186,,,,,
30,09/12/17 04:02:43 PM,23.862,59.871,,,,,
31,09/12/17 04:03:43 PM,23.838,59.722,,,,,
32,09/12/17 04:04:43 PM,23.814,59.848,,,,,
33,09/12/17 04:05:43 PM,23.790,59.957,,,,,
34,09/12/17 04:06:43 PM,23.790,60.079,,,,,
35,09/12/17 04:07:43 PM,23.766,60.067,,,,,
36,09/12/17 04:08:43 PM,23.766,60.120,,,,,
37,09/12/17 04:09:43 PM,23.766,60.208,,,,,
38,09/12/17 04:10:43 PM,23.934,61.028,,,,,
39,09/12/17 04:11:43 PM,24.199,60.342,,,,,
40,09/12/17 04:12:43 PM,24.417,59.762,,,,,
41,09/12/17 04:13:43 PM,24.537,59.106,,,,,
42,09/12/17 04:14:43 PM,24.634,58.609,,,,,
43,09/12/17 04:15:43 PM,24.634,58.182,,,,,
44,09/12/17 04:16:43 PM,24.465,57.672,,,,,
45,09/12/17 04:17:43 PM,24.368,57.122,,,,,
46,09/12/17 04:18:43 PM,24.320,56.390,,,,,
47,09/12/17 04:19:43 PM,24.248,55.596,,,,,
48,09/12/17 04:20:43 PM,24.296,55.200,,,,,
49,09/12/17 04:20:53 PM,,,Logged,,,,
50,09/12/17 04:20:56 PM,,,,Logged,,,
51,09/13/17 08:59:15 AM,,,,,Logged,,
52,09/13/17 08:59:16 AM,,,,,,Logged,
53,09/13/17 08:59:43 AM,27.363,60.065,,,,,
54,09/13/17 09:00:43 AM,27.757,47.129,,,,,
55,09/13/17 09:01:43 AM,27.955,44.842,,,,,
56,09/13/17 09:02:43 AM,28.078,42.986,,,,,
57,09/13/17 09:03:43 AM,28.128,42.432,,,,,
58,09/13/17 09:04:43 AM,28.153,42.234,,,,,
59,09/13/17 09:05:43 AM,28.177,41.852,,,,,
60,09/13/17 09:06:43 AM,28.153,41.569,,,,,
61,09/13/17 09:07:43 AM,28.202,41.860,,,,,
62,09/13/17 09:08:43 AM,28.227,41.739,,,,,
63,09/13/17 09:09:43 AM,28.227,41.495,,,,,
64,09/13/17 09:10:43 AM,28.202,41.578,,,,,
65,09/13/17 09:11:43 AM,28.177,41.532,,,,,
66,09/13/17 09:12:43 AM,28.177,41.646,,,,,
67,09/13/17 09:13:43 AM,28.128,41.561,,,,,
68,09/13/17 09:14:43 AM,28.103,41.248,,,,,
69,09/13/17 09:15:43 AM,28.078,41.050,,,,,
70,09/13/17 09:16:43 AM,28.054,40.799,,,,,
71,09/13/17 09:17:43 AM,28.029,41.110,,,,,
72,09/13/17 09:18:43 AM,28.029,41.262,,,,,
73,09/13/17 09:19:43 AM,28.029,41.254,,,,,
74,09/13/17 09:20:43 AM,28.029,41.406,,,,,
75,09/13/17 09:21:43 AM,27.980,41.580,,,,,
76,09/13/17 09:22:43 AM,27.930,41.807,,,,,
77,09/13/17 09:23:43 AM,27.905,41.906,,,,,
78,09/13/17 09:24:43 AM,27.856,41.364,,,,,
79,09/13/17 09:25:43 AM,27.831,41.333,,,,,
80,09/13/17 09:26:43 AM,27.807,41.599,,,,,
81,09/13/17 09:27:43 AM,27.733,40.395,,,,,
82,09/13/17 09:28:43 AM,27.634,40.309,,,,,
83,09/13/17 09:29:43 AM,27.536,40.177,,,,,
84,09/13/17 09:30:43 AM,27.536,41.052,,,,,
