"Plot Title: treatment_5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20218141, SEN S/N: 20218141)","RH, % (LGR S/N: 20218141, SEN S/N: 20218141)","Started (LGR S/N: 20218141)","Button Up (LGR S/N: 20218141)","Button Down (LGR S/N: 20218141)","Stopped (LGR S/N: 20218141)","Host Connected (LGR S/N: 20218141)","End Of File (LGR S/N: 20218141)"
1,09/11/17 12:45:22 PM,25.555,43.613,Logged,,,,,
2,09/11/17 12:45:23 PM,,,,Logged,,,,
3,09/11/17 12:46:22 PM,25.603,43.107,,,,,,
4,09/11/17 12:47:22 PM,25.555,42.876,,,,,,
5,09/11/17 12:48:22 PM,25.531,43.136,,,,,,
6,09/11/17 12:49:22 PM,25.482,43.272,,,,,,
7,09/11/17 12:50:22 PM,25.458,43.302,,,,,,
8,09/11/17 12:51:22 PM,25.385,43.354,,,,,,
9,09/11/17 12:52:22 PM,25.312,43.444,,,,,,
10,09/11/17 12:53:22 PM,25.264,43.574,,,,,,
11,09/11/17 12:54:22 PM,25.191,43.641,,,,,,
12,09/11/17 12:55:22 PM,25.167,43.717,,,,,,
13,09/11/17 12:56:22 PM,25.167,43.941,,,,,,
14,09/11/17 12:57:22 PM,25.167,44.166,,,,,,
15,09/11/17 12:58:22 PM,25.191,44.603,,,,,,
16,09/11/17 12:59:22 PM,25.215,44.918,,,,,,
17,09/11/17 01:00:22 PM,25.239,45.141,,,,,,
18,09/11/17 01:01:22 PM,25.239,45.276,,,,,,
19,09/11/17 01:02:22 PM,25.239,45.300,,,,,,
20,09/11/17 01:03:22 PM,25.215,45.315,,,,,,
21,09/11/17 01:04:22 PM,25.239,45.331,,,,,,
22,09/11/17 01:05:22 PM,25.215,45.299,,,,,,
23,09/11/17 01:06:22 PM,25.215,45.330,,,,,,
24,09/11/17 01:07:22 PM,25.191,45.393,,,,,,
25,09/11/17 01:08:22 PM,25.142,45.367,,,,,,
26,09/11/17 01:09:22 PM,25.094,45.286,,,,,,
27,09/11/17 01:10:22 PM,25.021,45.227,,,,,,
28,09/11/17 01:11:22 PM,24.948,45.153,,,,,,
29,09/11/17 01:12:22 PM,24.900,45.135,,,,,,
30,09/11/17 01:13:22 PM,24.852,45.125,,,,,,
31,09/11/17 01:14:22 PM,24.827,45.093,,,,,,
32,09/11/17 01:15:22 PM,24.803,45.084,,,,,,
33,09/11/17 01:16:22 PM,24.755,45.035,,,,,,
34,09/11/17 01:17:22 PM,24.755,45.066,,,,,,
35,09/11/17 01:18:22 PM,24.779,45.123,,,,,,
36,09/11/17 01:19:22 PM,24.779,44.996,,,,,,
37,09/11/17 01:20:22 PM,24.755,44.901,,,,,,
38,09/11/17 01:21:22 PM,24.755,44.838,,,,,,
39,09/11/17 01:22:22 PM,24.731,44.814,,,,,,
40,09/11/17 01:23:22 PM,24.755,44.768,,,,,,
41,09/11/17 01:24:22 PM,24.755,44.831,,,,,,
42,09/11/17 01:25:22 PM,24.803,44.958,,,,,,
43,09/11/17 01:26:22 PM,24.803,45.084,,,,,,
44,09/11/17 01:27:22 PM,24.827,45.093,,,,,,
45,09/11/17 01:28:22 PM,24.852,44.983,,,,,,
46,09/11/17 01:29:22 PM,24.827,44.935,,,,,,
47,09/11/17 01:30:22 PM,24.803,44.879,,,,,,
48,09/11/17 01:31:22 PM,24.803,44.848,,,,,,
49,09/11/17 01:32:22 PM,24.803,44.864,,,,,,
50,09/11/17 01:33:22 PM,24.827,44.810,,,,,,
51,09/11/17 01:34:22 PM,24.852,44.779,,,,,,
52,09/11/17 01:35:22 PM,24.852,44.779,,,,,,
53,09/11/17 01:36:22 PM,24.876,44.717,,,,,,
54,09/11/17 01:37:22 PM,24.900,44.593,,,,,,
55,09/11/17 01:38:22 PM,24.900,44.484,,,,,,
56,09/11/17 01:39:22 PM,24.924,44.446,,,,,,
57,09/11/17 01:40:22 PM,24.924,44.414,,,,,,
58,09/11/17 01:41:22 PM,24.924,44.391,,,,,,
59,09/11/17 01:42:22 PM,24.924,44.337,,,,,,
60,09/11/17 01:43:22 PM,24.924,44.298,,,,,,
61,09/11/17 01:44:22 PM,24.924,44.243,,,,,,
62,09/11/17 01:45:22 PM,24.900,44.212,,,,,,
63,09/11/17 01:46:22 PM,24.900,44.204,,,,,,
64,09/11/17 01:47:22 PM,24.997,44.246,,,,,,
65,09/11/17 01:48:22 PM,25.021,44.146,,,,,,
66,09/11/17 01:49:22 PM,25.070,44.256,,,,,,
67,09/11/17 01:50:22 PM,25.409,44.150,,,,,,
68,09/11/17 01:51:22 PM,25.749,43.572,,,,,,
69,09/11/17 01:52:22 PM,25.895,43.030,,,,,,
70,09/11/17 01:53:22 PM,25.968,42.619,,,,,,
71,09/11/17 01:54:22 PM,26.139,42.296,,,,,,
72,09/11/17 01:55:22 PM,26.285,41.942,,,,,,
73,09/11/17 01:56:22 PM,26.310,41.653,,,,,,
74,09/11/17 01:57:22 PM,26.310,41.486,,,,,,
75,09/11/17 01:58:22 PM,26.310,41.395,,,,,,
76,09/11/17 01:59:22 PM,26.334,41.350,,,,,,
77,09/11/17 02:00:22 PM,26.334,41.312,,,,,,
78,09/11/17 02:01:22 PM,26.383,41.244,,,,,,
79,09/11/17 02:02:22 PM,26.383,41.229,,,,,,
80,09/11/17 02:03:22 PM,26.407,41.169,,,,,,
81,09/11/17 02:04:22 PM,26.481,41.102,,,,,,
82,09/11/17 02:05:22 PM,26.628,40.969,,,,,,
83,09/11/17 02:06:22 PM,26.725,40.766,,,,,,
84,09/11/17 02:07:22 PM,26.750,40.584,,,,,,
85,09/11/17 02:08:22 PM,26.774,40.470,,,,,,
86,09/11/17 02:09:22 PM,26.823,40.388,,,,,,
87,09/11/17 02:10:22 PM,27.019,40.240,,,,,,
88,09/11/17 02:11:22 PM,27.462,39.854,,,,,,
