"Plot Title: treatment_1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20218123, SEN S/N: 20218123)","RH, % (LGR S/N: 20218123, SEN S/N: 20218123)","Started (LGR S/N: 20218123)","Button Up (LGR S/N: 20218123)","Button Down (LGR S/N: 20218123)","Stopped (LGR S/N: 20218123)","Host Connected (LGR S/N: 20218123)","End Of File (LGR S/N: 20218123)"
1,09/11/17 12:45:37 PM,25.676,44.581,Logged,,,,,
2,09/11/17 12:45:38 PM,,,,Logged,,,,
3,09/11/17 12:46:37 PM,25.676,42.688,,,,,,
4,09/11/17 12:47:37 PM,25.579,42.320,,,,,,
5,09/11/17 12:48:37 PM,25.531,42.524,,,,,,
6,09/11/17 12:49:37 PM,25.458,42.629,,,,,,
7,09/11/17 12:50:37 PM,25.409,42.666,,,,,,
8,09/11/17 12:51:37 PM,25.312,42.771,,,,,,
9,09/11/17 12:52:37 PM,25.215,42.898,,,,,,
10,09/11/17 12:53:37 PM,25.167,43.042,,,,,,
11,09/11/17 12:54:37 PM,25.118,43.102,,,,,,
12,09/11/17 12:55:37 PM,25.094,43.208,,,,,,
13,09/11/17 12:56:37 PM,25.094,43.446,,,,,,
14,09/11/17 12:57:37 PM,25.215,44.159,,,,,,
15,09/11/17 12:58:37 PM,25.239,44.121,,,,,,
16,09/11/17 12:59:37 PM,25.239,44.316,,,,,,
17,09/11/17 01:00:37 PM,25.215,44.518,,,,,,
18,09/11/17 01:01:37 PM,25.191,44.611,,,,,,
19,09/11/17 01:02:37 PM,25.142,44.711,,,,,,
20,09/11/17 01:03:37 PM,25.118,44.749,,,,,,
21,09/11/17 01:04:37 PM,25.094,44.819,,,,,,
22,09/11/17 01:05:37 PM,25.094,44.811,,,,,,
23,09/11/17 01:06:37 PM,25.070,44.905,,,,,,
24,09/11/17 01:07:37 PM,25.070,44.897,,,,,,
25,09/11/17 01:08:37 PM,25.021,44.895,,,,,,
26,09/11/17 01:09:37 PM,24.948,44.814,,,,,,
27,09/11/17 01:10:37 PM,24.876,44.780,,,,,,
28,09/11/17 01:11:37 PM,24.803,44.691,,,,,,
29,09/11/17 01:12:37 PM,24.755,44.705,,,,,,
30,09/11/17 01:13:37 PM,24.706,44.719,,,,,,
31,09/11/17 01:14:37 PM,24.682,44.695,,,,,,
32,09/11/17 01:15:37 PM,24.634,44.693,,,,,,
33,09/11/17 01:16:37 PM,24.610,44.677,,,,,,
34,09/11/17 01:17:37 PM,24.610,44.739,,,,,,
35,09/11/17 01:18:37 PM,24.634,44.709,,,,,,
36,09/11/17 01:19:37 PM,24.610,44.575,,,,,,
37,09/11/17 01:20:37 PM,24.610,44.521,,,,,,
38,09/11/17 01:21:37 PM,24.586,44.473,,,,,,
39,09/11/17 01:22:37 PM,24.561,44.457,,,,,,
40,09/11/17 01:23:37 PM,24.561,44.442,,,,,,
41,09/11/17 01:24:37 PM,24.586,44.551,,,,,,
42,09/11/17 01:25:37 PM,24.634,44.678,,,,,,
43,09/11/17 01:26:37 PM,24.658,44.757,,,,,,
44,09/11/17 01:27:37 PM,24.706,44.805,,,,,,
45,09/11/17 01:28:37 PM,24.731,44.603,,,,,,
46,09/11/17 01:29:37 PM,24.731,44.540,,,,,,
47,09/11/17 01:30:37 PM,24.706,44.376,,,,,,
48,09/11/17 01:31:37 PM,24.706,44.345,,,,,,
49,09/11/17 01:32:37 PM,24.682,44.383,,,,,,
50,09/11/17 01:33:37 PM,24.682,44.360,,,,,,
51,09/11/17 01:34:37 PM,24.658,44.328,,,,,,
52,09/11/17 01:35:37 PM,24.658,44.390,,,,,,
53,09/11/17 01:36:37 PM,24.682,44.352,,,,,,
54,09/11/17 01:37:37 PM,24.658,44.282,,,,,,
55,09/11/17 01:38:37 PM,24.658,44.227,,,,,,
56,09/11/17 01:39:37 PM,24.634,44.242,,,,,,
57,09/11/17 01:40:37 PM,24.634,44.250,,,,,,
58,09/11/17 01:41:37 PM,24.634,44.219,,,,,,
59,09/11/17 01:42:37 PM,24.658,44.173,,,,,,
60,09/11/17 01:43:37 PM,24.658,44.150,,,,,,
61,09/11/17 01:44:37 PM,24.658,44.119,,,,,,
62,09/11/17 01:45:37 PM,24.634,44.072,,,,,,
63,09/11/17 01:46:37 PM,24.658,44.150,,,,,,
64,09/11/17 01:47:37 PM,24.731,44.028,,,,,,
65,09/11/17 01:48:37 PM,24.731,43.897,,,,,,
66,09/11/17 01:49:37 PM,24.755,43.844,,,,,,
67,09/11/17 01:50:37 PM,24.779,43.999,,,,,,
68,09/11/17 01:51:37 PM,24.827,43.700,,,,,,
69,09/11/17 01:52:37 PM,24.827,43.584,,,,,,
70,09/11/17 01:53:37 PM,24.827,43.508,,,,,,
71,09/11/17 01:54:37 PM,24.827,43.446,,,,,,
72,09/11/17 01:55:37 PM,24.803,43.453,,,,,,
73,09/11/17 01:56:37 PM,24.803,43.476,,,,,,
74,09/11/17 01:57:37 PM,24.803,43.492,,,,,,
75,09/11/17 01:58:37 PM,24.779,43.552,,,,,,
76,09/11/17 01:59:37 PM,24.779,43.545,,,,,,
77,09/11/17 02:00:37 PM,24.803,43.584,,,,,,
78,09/11/17 02:01:37 PM,24.803,43.599,,,,,,
79,09/11/17 02:02:37 PM,24.803,43.630,,,,,,
80,09/11/17 02:03:37 PM,24.827,43.615,,,,,,
81,09/11/17 02:04:37 PM,24.827,43.592,,,,,,
82,09/11/17 02:05:37 PM,24.827,43.569,,,,,,
83,09/11/17 02:06:37 PM,24.803,43.568,,,,,,
84,09/11/17 02:07:37 PM,24.803,43.599,,,,,,
85,09/11/17 02:08:37 PM,24.803,43.622,,,,,,
86,09/11/17 02:09:37 PM,24.779,43.637,,,,,,
87,09/11/17 02:10:37 PM,24.803,43.638,,,,,,
88,09/11/17 02:11:37 PM,24.827,43.569,,,,,,
89,09/11/17 02:12:37 PM,24.803,43.561,,,,,,
90,09/11/17 02:13:37 PM,24.803,43.568,,,,,,
91,09/11/17 02:14:37 PM,24.779,43.568,,,,,,
92,09/11/17 02:15:37 PM,24.755,43.598,,,,,,
93,09/11/17 02:16:37 PM,24.731,43.597,,,,,,
94,09/11/17 02:17:37 PM,24.731,43.682,,,,,,
95,09/11/17 02:18:37 PM,24.827,45.529,,,,,,
96,09/11/17 02:19:37 PM,24.924,45.470,,,,,,
97,09/11/17 02:20:37 PM,25.021,44.998,,,,,,
98,09/11/17 02:21:37 PM,25.070,45.150,,,,,,
99,09/11/17 02:22:37 PM,25.094,45.341,,,,,,
100,09/11/17 02:23:37 PM,25.094,45.469,,,,,,
101,09/11/17 02:24:37 PM,25.142,45.639,,,,,,
102,09/11/17 02:25:37 PM,25.118,45.767,,,,,,
103,09/11/17 02:26:37 PM,25.142,45.986,,,,,,
104,09/11/17 02:27:37 PM,25.167,46.174,,,,,,
105,09/11/17 02:28:37 PM,25.167,46.297,,,,,,
106,09/11/17 02:29:37 PM,25.191,46.421,,,,,,
107,09/11/17 02:30:37 PM,25.191,46.503,,,,,,
108,09/11/17 02:31:37 PM,25.215,46.563,,,,,,
109,09/11/17 02:32:37 PM,25.215,46.670,,,,,,
110,09/11/17 02:33:37 PM,25.336,47.787,,,,,,
111,09/11/17 02:34:37 PM,25.968,47.018,,,,,,
112,09/11/17 02:35:37 PM,26.554,46.525,,,,,,
113,09/11/17 02:36:37 PM,26.921,45.530,,,,,,
114,09/11/17 02:37:37 PM,27.093,44.748,,,,,,
115,09/11/17 02:38:37 PM,27.240,44.041,,,,,,
116,09/11/17 02:39:37 PM,27.363,43.592,,,,,,
117,09/11/17 02:40:37 PM,27.413,43.236,,,,,,
118,09/11/17 02:41:37 PM,27.437,43.144,,,,,,
119,09/11/17 02:42:37 PM,27.462,43.145,,,,,,
120,09/11/17 02:43:37 PM,27.486,42.814,,,,,,
121,09/11/17 02:44:37 PM,27.486,42.606,,,,,,
122,09/11/17 02:45:37 PM,27.486,42.576,,,,,,
123,09/11/17 02:46:37 PM,27.486,42.514,,,,,,
124,09/11/17 02:47:37 PM,27.560,42.555,,,,,,
125,09/11/17 02:48:37 PM,27.609,42.456,,,,,,
126,09/11/17 02:49:37 PM,27.634,42.067,,,,,,
127,09/11/17 02:50:37 PM,27.634,41.884,,,,,,
128,09/11/17 02:51:37 PM,27.560,41.783,,,,,,
129,09/11/17 02:52:37 PM,27.486,42.040,,,,,,
130,09/11/17 02:53:37 PM,27.462,42.085,,,,,,
131,09/11/17 02:54:37 PM,27.462,42.055,,,,,,
132,09/11/17 02:55:37 PM,27.462,41.857,,,,,,
133,09/11/17 02:56:37 PM,27.413,41.939,,,,,,
134,09/11/17 02:57:37 PM,27.437,42.153,,,,,,
135,09/11/17 02:58:37 PM,27.437,42.153,,,,,,
136,09/11/17 02:59:37 PM,27.486,42.078,,,,,,
137,09/11/17 03:00:37 PM,27.486,42.055,,,,,,
138,09/11/17 03:01:37 PM,27.536,41.790,,,,,,
139,09/11/17 03:02:37 PM,27.511,41.766,,,,,,
140,09/11/17 03:03:37 PM,27.486,41.606,,,,,,
141,09/11/17 03:04:37 PM,27.511,41.431,,,,,,
142,09/11/17 03:05:37 PM,27.462,41.271,,,,,,
143,09/11/17 03:06:37 PM,27.462,41.195,,,,,,
144,09/11/17 03:07:37 PM,27.437,41.376,,,,,,
145,09/11/17 03:08:37 PM,27.413,41.231,,,,,,
146,09/11/17 03:09:37 PM,27.437,41.179,,,,,,
147,09/11/17 03:10:37 PM,27.536,41.204,,,,,,
148,09/11/17 03:11:37 PM,27.609,41.609,,,,,,
149,09/11/17 03:12:37 PM,27.609,41.571,,,,,,
150,09/11/17 03:13:37 PM,27.609,41.320,,,,,,
151,09/11/17 03:14:37 PM,27.511,41.317,,,,,,
152,09/11/17 03:15:37 PM,27.363,41.253,,,,,,
153,09/11/17 03:16:37 PM,27.240,41.189,,,,,,
154,09/11/17 03:17:37 PM,27.216,41.181,,,,,,
155,09/11/17 03:18:37 PM,27.314,41.138,,,,,,
156,09/11/17 03:19:37 PM,27.388,41.026,,,,,,
157,09/11/17 03:20:37 PM,27.413,40.943,,,,,,
158,09/11/17 03:21:37 PM,27.486,40.899,,,,,,
159,09/11/17 03:22:37 PM,27.683,40.675,,,,,,
160,09/11/17 03:23:37 PM,27.881,40.353,,,,,,
161,09/11/17 03:24:37 PM,27.980,39.967,,,,,,
162,09/11/17 03:25:37 PM,28.128,40.268,,,,,,
163,09/11/17 03:26:37 PM,27.733,39.792,,,,,,
164,09/11/17 03:27:37 PM,27.314,40.110,,,,,,
165,09/11/17 03:28:37 PM,27.019,40.575,,,,,,
166,09/11/17 03:29:37 PM,26.823,40.997,,,,,,
167,09/11/17 03:30:37 PM,26.676,41.366,,,,,,
168,09/11/17 03:31:37 PM,26.603,41.660,,,,,,
169,09/11/17 03:32:37 PM,26.652,41.867,,,,,,
170,09/11/17 03:33:37 PM,26.676,41.936,,,,,,
171,09/11/17 03:34:37 PM,26.676,41.959,,,,,,
172,09/11/17 03:35:37 PM,26.652,42.057,,,,,,
