"Plot Title: control_6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20218122, SEN S/N: 20218122)","RH, % (LGR S/N: 20218122, SEN S/N: 20218122)","Started (LGR S/N: 20218122)","Button Up (LGR S/N: 20218122)","Button Down (LGR S/N: 20218122)","Stopped (LGR S/N: 20218122)","Host Connected (LGR S/N: 20218122)","End Of File (LGR S/N: 20218122)"
1,09/11/17 12:44:59 PM,26.579,45.978,Logged,,,,,
2,09/11/17 12:45:00 PM,,,,Logged,,,,
3,09/11/17 12:45:59 PM,26.530,43.395,,,,,,
4,09/11/17 12:46:59 PM,26.115,41.504,,,,,,
5,09/11/17 12:47:59 PM,25.798,41.763,,,,,,
6,09/11/17 12:48:59 PM,25.579,42.343,,,,,,
7,09/11/17 12:49:59 PM,25.433,42.758,,,,,,
8,09/11/17 12:50:59 PM,25.264,43.121,,,,,,
9,09/11/17 12:51:59 PM,25.118,43.477,,,,,,
10,09/11/17 12:52:59 PM,24.997,43.805,,,,,,
11,09/11/17 12:53:59 PM,24.900,44.064,,,,,,
12,09/11/17 12:54:59 PM,24.827,44.256,,,,,,
13,09/11/17 12:55:59 PM,24.803,44.519,,,,,,
14,09/11/17 12:56:59 PM,24.803,44.856,,,,,,
15,09/11/17 12:57:59 PM,24.827,45.251,,,,,,
16,09/11/17 12:58:59 PM,24.852,45.626,,,,,,
17,09/11/17 12:59:59 PM,24.876,45.933,,,,,,
18,09/11/17 01:00:59 PM,24.876,46.119,,,,,,
19,09/11/17 01:01:59 PM,24.900,46.169,,,,,,
20,09/11/17 01:02:59 PM,24.876,46.200,,,,,,
21,09/11/17 01:03:59 PM,24.876,46.216,,,,,,
22,09/11/17 01:04:59 PM,24.876,46.216,,,,,,
23,09/11/17 01:05:59 PM,24.876,46.184,,,,,,
24,09/11/17 01:06:59 PM,24.852,46.264,,,,,,
25,09/11/17 01:07:59 PM,24.827,46.255,,,,,,
26,09/11/17 01:08:59 PM,24.779,46.236,,,,,,
27,09/11/17 01:09:59 PM,24.706,46.135,,,,,,
28,09/11/17 01:10:59 PM,24.634,46.091,,,,,,
29,09/11/17 01:11:59 PM,24.561,46.063,,,,,,
30,09/11/17 01:12:59 PM,24.489,46.100,,,,,,
31,09/11/17 01:13:59 PM,24.441,46.130,,,,,,
32,09/11/17 01:14:59 PM,24.392,46.136,,,,,,
33,09/11/17 01:15:59 PM,24.368,46.111,,,,,,
34,09/11/17 01:16:59 PM,24.344,46.118,,,,,,
35,09/11/17 01:17:59 PM,24.368,46.175,,,,,,
36,09/11/17 01:18:59 PM,24.392,46.112,,,,,,
37,09/11/17 01:19:59 PM,24.368,45.990,,,,,,
38,09/11/17 01:20:59 PM,24.344,45.916,,,,,,
39,09/11/17 01:21:59 PM,24.320,45.875,,,,,,
40,09/11/17 01:22:59 PM,24.320,45.875,,,,,,
41,09/11/17 01:23:59 PM,24.296,45.874,,,,,,
42,09/11/17 01:24:59 PM,24.344,46.021,,,,,,
43,09/11/17 01:25:59 PM,24.392,46.160,,,,,,
44,09/11/17 01:26:59 PM,24.441,46.155,,,,,,
45,09/11/17 01:27:59 PM,24.465,46.075,,,,,,
46,09/11/17 01:28:59 PM,24.441,45.993,,,,,,
47,09/11/17 01:29:59 PM,24.465,45.922,,,,,,
48,09/11/17 01:30:59 PM,24.465,45.858,,,,,,
49,09/11/17 01:31:59 PM,24.465,45.850,,,,,,
50,09/11/17 01:32:59 PM,24.489,45.795,,,,,,
51,09/11/17 01:33:59 PM,24.489,45.763,,,,,,
52,09/11/17 01:34:59 PM,24.537,45.661,,,,,,
53,09/11/17 01:35:59 PM,24.561,45.598,,,,,,
54,09/11/17 01:36:59 PM,24.586,45.472,,,,,,
55,09/11/17 01:37:59 PM,24.610,45.369,,,,,,
56,09/11/17 01:38:59 PM,24.610,45.282,,,,,,
57,09/11/17 01:39:59 PM,24.634,45.228,,,,,,
58,09/11/17 01:40:59 PM,24.634,45.204,,,,,,
59,09/11/17 01:41:59 PM,24.658,45.165,,,,,,
60,09/11/17 01:42:59 PM,24.682,45.048,,,,,,
61,09/11/17 01:43:59 PM,24.658,45.000,,,,,,
62,09/11/17 01:44:59 PM,24.658,44.953,,,,,,
63,09/11/17 01:45:59 PM,24.658,44.898,,,,,,
64,09/11/17 01:46:59 PM,24.755,45.106,,,,,,
65,09/11/17 01:47:59 PM,24.827,44.872,,,,,,
66,09/11/17 01:48:59 PM,24.900,44.789,,,,,,
67,09/11/17 01:49:59 PM,25.288,44.473,,,,,,
68,09/11/17 01:50:59 PM,25.628,43.816,,,,,,
69,09/11/17 01:51:59 PM,25.701,43.278,,,,,,
70,09/11/17 01:52:59 PM,25.701,42.949,,,,,,
71,09/11/17 01:53:59 PM,25.774,42.737,,,,,,
72,09/11/17 01:54:59 PM,25.895,42.488,,,,,,
73,09/11/17 01:55:59 PM,25.920,42.267,,,,,,
74,09/11/17 01:56:59 PM,25.895,42.130,,,,,,
75,09/11/17 01:57:59 PM,25.895,42.092,,,,,,
76,09/11/17 01:58:59 PM,25.895,42.077,,,,,,
77,09/11/17 01:59:59 PM,25.895,42.069,,,,,,
78,09/11/17 02:00:59 PM,25.944,42.032,,,,,,
79,09/11/17 02:01:59 PM,25.920,42.024,,,,,,
80,09/11/17 02:02:59 PM,25.944,42.009,,,,,,
81,09/11/17 02:03:59 PM,25.993,41.950,,,,,,
82,09/11/17 02:04:59 PM,26.090,41.853,,,,,,
83,09/11/17 02:05:59 PM,26.188,41.681,,,,,,
84,09/11/17 02:06:59 PM,26.237,41.507,,,,,,
85,09/11/17 02:07:59 PM,26.237,41.408,,,,,,
86,09/11/17 02:08:59 PM,26.285,41.311,,,,,,
87,09/11/17 02:09:59 PM,26.407,41.177,,,,,,
88,09/11/17 02:10:59 PM,26.799,40.806,,,,,,
89,09/11/17 02:11:59 PM,27.118,40.227,,,,,,
