"Plot Title: Temp_W6"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20218134, SEN S/N: 20218134)","RH, % (LGR S/N: 20218134, SEN S/N: 20218134)","Button Down (LGR S/N: 20218134)","Stopped (LGR S/N: 20218134)","Started (LGR S/N: 20218134)","Button Up (LGR S/N: 20218134)","End Of File (LGR S/N: 20218134)"
1,09/12/17 03:27:39 PM,23.982,58.859,,,,,
2,09/12/17 03:27:53 PM,,,Logged,,,,
3,09/12/17 03:27:56 PM,,,,Logged,,,
4,09/12/17 03:38:30 PM,,,,,Logged,,
5,09/12/17 03:38:31 PM,,,,,,Logged,
6,09/12/17 03:38:39 PM,24.827,56.739,,,,,
7,09/12/17 03:39:39 PM,24.997,56.059,,,,,
8,09/12/17 03:40:39 PM,24.997,57.941,,,,,
9,09/12/17 03:41:39 PM,24.900,55.760,,,,,
10,09/12/17 03:42:39 PM,24.803,55.058,,,,,
11,09/12/17 03:43:39 PM,24.706,54.931,,,,,
12,09/12/17 03:44:39 PM,24.610,54.844,,,,,
13,09/12/17 03:45:39 PM,24.561,55.388,,,,,
14,09/12/17 03:46:39 PM,24.513,55.712,,,,,
15,09/12/17 03:47:39 PM,24.489,56.023,,,,,
16,09/12/17 03:48:39 PM,24.441,56.388,,,,,
17,09/12/17 03:49:39 PM,24.392,56.579,,,,,
18,09/12/17 03:50:39 PM,24.368,57.065,,,,,
19,09/12/17 03:51:39 PM,24.344,57.042,,,,,
20,09/12/17 03:52:39 PM,24.296,57.212,,,,,
21,09/12/17 03:53:39 PM,24.296,57.387,,,,,
22,09/12/17 03:54:39 PM,24.296,57.878,,,,,
23,09/12/17 03:55:39 PM,24.272,57.614,,,,,
24,09/12/17 03:56:39 PM,24.272,57.540,,,,,
25,09/12/17 03:57:39 PM,24.248,57.650,,,,,
26,09/12/17 03:58:39 PM,24.248,57.875,,,,,
27,09/12/17 03:59:39 PM,24.223,58.079,,,,,
28,09/12/17 04:00:39 PM,24.223,58.202,,,,,
29,09/12/17 04:01:39 PM,24.199,58.347,,,,,
30,09/12/17 04:02:39 PM,24.151,58.050,,,,,
31,09/12/17 04:03:39 PM,24.103,57.985,,,,,
32,09/12/17 04:04:39 PM,24.079,58.144,,,,,
33,09/12/17 04:05:39 PM,24.031,58.294,,,,,
34,09/12/17 04:06:39 PM,24.006,58.456,,,,,
35,09/12/17 04:07:39 PM,23.982,58.509,,,,,
36,09/12/17 04:08:39 PM,23.982,58.540,,,,,
37,09/12/17 04:09:39 PM,23.958,58.704,,,,,
38,09/12/17 04:10:39 PM,24.127,59.950,,,,,
39,09/12/17 04:11:39 PM,24.296,59.278,,,,,
40,09/12/17 04:12:39 PM,24.537,58.680,,,,,
41,09/12/17 04:13:39 PM,24.682,58.000,,,,,
42,09/12/17 04:14:39 PM,24.755,57.453,,,,,
43,09/12/17 04:15:39 PM,24.803,56.973,,,,,
44,09/12/17 04:16:39 PM,24.586,56.283,,,,,
45,09/12/17 04:17:39 PM,24.417,55.671,,,,,
46,09/12/17 04:18:39 PM,24.272,54.967,,,,,
47,09/12/17 04:19:39 PM,24.151,54.186,,,,,
48,09/12/17 04:20:39 PM,24.127,54.636,,,,,
49,09/12/17 04:21:02 PM,,,Logged,,,,
50,09/12/17 04:21:05 PM,,,,Logged,,,
51,09/13/17 08:59:49 AM,,,,,Logged,,
52,09/13/17 08:59:50 AM,,,,,,Logged,
53,09/13/17 09:00:39 AM,26.285,56.511,,,,,
54,09/13/17 09:01:39 AM,26.530,51.035,,,,,
55,09/13/17 09:02:39 AM,26.676,47.770,,,,,
56,09/13/17 09:03:39 AM,26.799,46.389,,,,,
57,09/13/17 09:04:39 AM,26.848,45.697,,,,,
58,09/13/17 09:05:39 AM,26.921,45.230,,,,,
59,09/13/17 09:06:39 AM,26.946,44.734,,,,,
60,09/13/17 09:07:39 AM,26.995,44.712,,,,,
61,09/13/17 09:08:39 AM,27.019,44.578,,,,,
62,09/13/17 09:09:39 AM,27.044,44.089,,,,,
63,09/13/17 09:10:39 AM,27.044,44.065,,,,,
64,09/13/17 09:11:39 AM,27.044,44.105,,,,,
65,09/13/17 09:12:39 AM,27.044,44.097,,,,,
66,09/13/17 09:13:39 AM,27.019,43.931,,,,,
67,09/13/17 09:14:39 AM,27.019,43.791,,,,,
68,09/13/17 09:15:39 AM,26.995,43.541,,,,,
69,09/13/17 09:16:39 AM,26.946,43.137,,,,,
70,09/13/17 09:17:39 AM,26.921,43.198,,,,,
71,09/13/17 09:18:39 AM,26.921,43.322,,,,,
72,09/13/17 09:19:39 AM,26.921,43.446,,,,,
73,09/13/17 09:20:39 AM,26.897,43.561,,,,,
74,09/13/17 09:21:39 AM,26.897,43.943,,,,,
75,09/13/17 09:22:39 AM,26.872,44.216,,,,,
76,09/13/17 09:23:39 AM,26.872,44.453,,,,,
77,09/13/17 09:24:39 AM,26.848,43.785,,,,,
78,09/13/17 09:25:39 AM,26.823,43.831,,,,,
79,09/13/17 09:26:39 AM,26.799,43.706,,,,,
80,09/13/17 09:27:39 AM,26.750,42.648,,,,,
81,09/13/17 09:28:39 AM,26.676,42.569,,,,,
82,09/13/17 09:29:39 AM,26.628,42.072,,,,,
83,09/13/17 09:30:39 AM,26.603,42.981,,,,,
84,09/13/17 09:31:39 AM,26.579,43.072,,,,,
85,09/13/17 09:32:39 AM,26.554,42.941,,,,,
86,09/13/17 09:33:39 AM,26.530,43.002,,,,,
87,09/13/17 09:34:39 AM,26.554,42.826,,,,,
88,09/13/17 09:35:39 AM,26.481,42.228,,,,,
89,09/13/17 09:36:39 AM,26.432,41.892,,,,,
90,09/13/17 09:37:39 AM,26.383,42.165,,,,,
91,09/13/17 09:38:39 AM,26.334,42.423,,,,,
92,09/13/17 09:39:39 AM,26.334,42.575,,,,,
93,09/13/17 09:40:39 AM,26.359,42.760,,,,,
94,09/13/17 09:41:39 AM,26.359,42.920,,,,,
95,09/13/17 09:42:39 AM,26.383,42.975,,,,,
96,09/13/17 09:43:39 AM,26.481,43.355,,,,,
97,09/13/17 09:44:39 AM,26.676,43.523,,,,,
98,09/13/17 09:45:39 AM,26.970,43.292,,,,,
99,09/13/17 09:46:39 AM,27.290,42.348,,,,,
